video_file_name,timestamp,text,emotion,hate_snippet,label
hate_video_399.mp4,"[['00:00:00', '00:00:09'], ['00:00:09', '00:00:16'], ['00:00:16', '00:00:19'], ['00:00:19', '00:00:23'], ['00:00:23', '00:00:30'], ['00:00:30', '00:00:38'], ['00:00:38', '00:00:40'], ['00:00:40', '00:00:44'], ['00:00:44', '00:00:50'], ['00:00:50', '00:00:55'], ['00:00:55', '00:00:57'], ['00:00:57', '00:01:04'], ['00:01:04', '00:01:08'], ['00:01:08', '00:01:09'], ['00:01:09', '00:01:12'], ['00:01:12', '00:01:14'], ['00:01:14', '00:01:17'], ['00:01:17', '00:01:22'], ['00:01:22', '00:01:24'], ['00:01:24', '00:01:29'], ['00:01:29', '00:01:38'], ['00:01:38', '00:01:46'], ['00:01:46', '00:01:48'], ['00:01:48', '00:01:54'], ['00:01:54', '00:02:01'], ['00:02:01', '00:02:02'], ['00:02:02', '00:02:06'], ['00:02:06', '00:02:07']]","[' Okay, so on to some more evidence of what a stupid shit show bit shoot is.', ' They sent me a notification saying I was banned for terrorism.', ' Here it is.', ' Regarding your...', ' Yes, see these faggots?', ' I wonder if they banned my...', ' Because this seems to have gone through.', ' Because now I get bounced back.', ' See delivery status, notification failure.', "" They didn't like my tone, hey those faggots, those pieces of shit."", ' Fuck you, bit shoot.', "" Anyway, so I've gone to my other accounts."", ' So I guess I gotta send this to these faggots from this account.', ' Hey, bit shoot.', ' You fucking optics, cucks.', ' You fucked up.', ' Do not donate to bit shoot.', "" They're far from transparent."", "" There's all kinds of shit going on."", "" If they don't like you, they're gonna single you out and post some dirty tricks."", ' And just post a bullshit like a block your email address from sending them email', "" and make it look like it's some authentication problem when actually they banned you."", ' From even sending them email.', ' What a bunch of fucking shit show kites they got working in the back rooms there, man.', ' They must graduate straight out of Hasbro and right into the bit shoot mod team for FoxSafe.', ' Look at this shit.', ' What a fucking pathetic shit show.', ' Sad.']","['NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'ANGRY', 'ANGRY', 'NEUTRAL', 'NEUTRAL', 'ANGRY', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'DISGUSTED', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'DISGUSTED', 'NEUTRAL']","[['00:00:29', '00:02:07']]",Hate
hate_video_400.mp4,"[['00:00:00', '00:00:10'], ['00:00:10', '00:00:16'], ['00:00:16', '00:00:23'], ['00:00:23', '00:00:31'], ['00:00:31', '00:00:38'], ['00:00:38', '00:00:44'], ['00:00:44', '00:00:57'], ['00:00:57', '00:01:05'], ['00:01:05', '00:01:12'], ['00:01:12', '00:01:17'], ['00:01:17', '00:01:26'], ['00:01:26', '00:01:33'], ['00:01:33', '00:01:44'], ['00:01:44', '00:01:48'], ['00:01:48', '00:01:56'], ['00:01:56', '00:02:05'], ['00:02:05', '00:02:10'], ['00:02:10', '00:02:15'], ['00:02:16', '00:02:18'], ['00:02:19', '00:02:23'], ['00:02:27', '00:02:29'], ['00:02:29', '00:02:32'], ['00:02:32', '00:02:34'], ['00:02:34', '00:02:36'], ['00:02:38', '00:02:40']]","["" So I wrote an email today of Tigard. I write an email to tech support because she's what they said I should do, right?"", ' Right. I look for these but see how those walls are.', ' What happened was this email got to bounce back to me.', ' And the white girl we found that two cheese cheese she tried to run but she was not that bounced.', ' They bounced the emails back and then and I figured oh okay something wrong with two to no', ' that. So I used my other email to send the inquiry to them.', ' Oh that one banned too. The email associated with my ban account. So both the emails from my current account', ' and my ban account are both shadow ban by this alleged unauthentic email things.', "" That's just their way to put me on a list. Oh we'll put him on unauthenticated."", ' Right because I figured it was just because of the data they were accepting.', "" But no they're not accepting. My other email address from a different provider as well."", "" So if that's not a group of some shady shit here I don't know what it is man."", "" I tried to send an email to support and I'm banned from even talking to bitchy support."", ' So what does that tell you about the transparency?', ' Yeah this is your song bitchy shady trites. No transparency.', ' A lot of stuff happening in the shadows. No notification, no accountability, no nothing.', "" It's that kite in the background. Whoever that dude is that's with me."", "" You never see, never hear about him. Just hear there's another guy out there."", ' Mossad, IDF, whatever.', "" Fucking piece of shit. Fuck you, yeah kite. We're coming for you."", ' Shady kites.', ' The free bitch should have you shady kites.', ' Then take it over.', ' Fuckers.', "" You won't win.""]","['NEUTRAL', 'HAPPY', 'NEUTRAL', 'SAD', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'ANGRY', 'ANGRY', 'DISGUSTED', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL']","[['00:00:07', '00:02:39']]",Hate
hate_video_401.mp4,"[['00:00:00', '00:00:01'], ['00:00:01', '00:00:03'], ['00:00:03', '00:00:05'], ['00:00:05', '00:00:07']]","["" Let's think about this for now."", ' Kill niggers, you head niggers, longhouse, you can nigger, you can call it.', ' Slam down the nigger, baby, you can trash down.', ' Crucify, kill the blocks, defy, you can nigger, spoof.']","['NEUTRAL', 'ANGRY', 'ANGRY', 'ANGRY']","[['00:00:00', '00:00:21']]",Hate
hate_video_402.mp4,"[['00:00:00', '00:00:07'], ['00:00:07', '00:00:10'], ['00:00:10', '00:00:12'], ['00:00:12', '00:00:14'], ['00:00:14', '00:00:16'], ['00:00:16', '00:00:18'], ['00:00:18', '00:00:19'], ['00:00:19', '00:00:20'], ['00:00:20', '00:00:24'], ['00:00:24', '00:00:25'], ['00:00:25', '00:00:26'], ['00:00:26', '00:00:28'], ['00:00:28', '00:00:30'], ['00:00:30', '00:00:31'], ['00:00:31', '00:00:32'], ['00:00:32', '00:00:35'], ['00:00:35', '00:00:40'], ['00:00:40', '00:00:41'], ['00:00:41', '00:00:42'], ['00:00:42', '00:00:47'], ['00:00:47', '00:00:49'], ['00:00:49', '00:00:50'], ['00:00:50', '00:00:52'], ['00:00:52', '00:00:53'], ['00:00:53', '00:00:55'], ['00:00:55', '00:00:56'], ['00:00:56', '00:00:57'], ['00:00:57', '00:01:01'], ['00:01:01', '00:01:02'], ['00:01:02', '00:01:03'], ['00:01:03', '00:01:04'], ['00:01:04', '00:01:05'], ['00:01:05', '00:01:07'], ['00:01:07', '00:01:11'], ['00:01:11', '00:01:13'], ['00:01:13', '00:01:15'], ['00:01:15', '00:01:19'], ['00:01:19', '00:01:20'], ['00:01:20', '00:01:22'], ['00:01:22', '00:01:23'], ['00:01:23', '00:01:27'], ['00:01:27', '00:01:31'], ['00:01:31', '00:01:35'], ['00:01:35', '00:01:37'], ['00:01:37', '00:01:38'], ['00:01:38', '00:01:39'], ['00:01:39', '00:01:43'], ['00:01:43', '00:01:46'], ['00:01:46', '00:01:48'], ['00:01:48', '00:01:49'], ['00:01:49', '00:01:53']]","["" I'm gonna look big."", ' Look at that.', ' What happened?', ' You got to catch Molly, huh?', ' Oh, it was a mongo.', ' Did you have anything better to do this time?', ' No, not really.', ' What if I told you?', ' But I did a game that was way more fun and we would be helping to make a little better', ' place.', "" No, it sounds good, I'm a game."", "" So we're a house where I keep per-tips."", ' Whoa, cool place.', ' Very modeling.', ' So, here you are.', ' These are our new prototype glasses.', "" Just, you know, on here we're probably going to see them."", "" We're going to see them."", ' Awesome.', "" Alright, let's just create new things for a day on them."", "" Oh, what the hell's that smell?"", ' Who feels fish?', ' One that must be close.', ' Who tells that?', "" That's one of them."", "" That's a P.O. Jew."", ' How do we catch it?', ' Take this flat back, put it over its head, and shove it into my band to get out of the', ' lot.', ' It got him, I got him.', ' Get the band P.O. Jew.', ' Oh, man.', "" That'll feel so realistic."", ' But how is this helping to make the world a better place?', ' Well, everything is a big help.', ' You got to catch Molly now.', "" Just go home tonight and watch the 6 o'clock here and maybe you'll see what I do."", ' Alright, cool.', ' That actually is great gaining glasses.', ' Really appreciate it.', ' A famous Hollywood actor and producer has gone missing today.', ' Police searched his place today for clues to his whereabouts, but were only able to turn', ' up lots of child porn and snuff films, which were probably just placed there by some', ' awful anti-semite or something.', ' Who cares anyways?', ' Stop being a bigot.', ' Police have interviewed witnesses who say that they last saw him being shoved into a', ' van by some bearded man wearing bono glasses.', ' The investigation is ongoing.', ' Up next.', ' My Israel is our greatest ally in the only democracy in the Middle East.']","['SAD', 'HAPPY', 'SURPRISED', 'ANGRY', 'SURPRISED', 'NEUTRAL', 'HAPPY', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'HAPPY', 'NEUTRAL', 'NEUTRAL', 'HAPPY', 'HAPPY', 'NEUTRAL', 'NEUTRAL', 'SAD', 'HAPPY', 'HAPPY', 'SURPRISED', 'NEUTRAL', 'NEUTRAL', 'SURPRISED', 'HAPPY', 'HAPPY', 'HAPPY', 'HAPPY', 'HAPPY', 'ANGRY', 'HAPPY', 'DISGUSTED', 'SURPRISED', 'ANGRY', 'HAPPY', 'NEUTRAL', 'HAPPY', 'NEUTRAL', 'HAPPY', 'NEUTRAL', 'HAPPY', 'ANGRY', 'HAPPY', 'NEUTRAL', 'HAPPY', 'HAPPY', 'HAPPY', 'HAPPY', 'HAPPY', 'HAPPY', 'HAPPY']","[['00:00:46', '00:01:56']]",Hate
hate_video_403.mp4,"[['00:00:30', '00:00:53'], ['00:00:53', '00:00:58'], ['00:00:58', '00:01:01'], ['00:01:01', '00:01:04'], ['00:01:04', '00:01:06'], ['00:01:06', '00:01:08'], ['00:01:08', '00:01:10'], ['00:01:10', '00:01:13'], ['00:01:13', '00:01:15'], ['00:01:15', '00:01:17'], ['00:01:17', '00:01:19'], ['00:01:19', '00:01:22'], ['00:01:22', '00:01:24'], ['00:01:24', '00:01:27'], ['00:01:27', '00:01:29'], ['00:01:29', '00:01:31'], ['00:01:31', '00:01:32'], ['00:01:32', '00:01:34'], ['00:01:34', '00:01:36'], ['00:01:37', '00:01:39'], ['00:01:39', '00:01:41'], ['00:01:41', '00:01:42'], ['00:01:42', '00:01:43'], ['00:01:43', '00:01:46'], ['00:01:46', '00:01:48'], ['00:01:48', '00:01:49'], ['00:01:49', '00:01:51'], ['00:01:52', '00:01:54'], ['00:01:54', '00:01:56'], ['00:01:56', '00:01:58'], ['00:01:58', '00:01:59'], ['00:01:59', '00:02:00'], ['00:02:01', '00:02:02'], ['00:02:02', '00:02:04'], ['00:02:05', '00:02:08'], ['00:02:08', '00:02:10'], ['00:02:10', '00:02:12'], ['00:02:12', '00:02:13'], ['00:02:13', '00:02:14'], ['00:02:14', '00:02:15'], ['00:02:15', '00:02:17'], ['00:02:17', '00:02:18'], ['00:02:18', '00:02:20'], ['00:02:21', '00:02:27'], ['00:02:27', '00:02:52'], ['00:02:52', '00:02:58'], ['00:02:58', '00:03:02'], ['00:03:03', '00:03:12'], ['00:03:12', '00:03:16'], ['00:03:16', '00:03:20'], ['00:03:20', '00:03:24'], ['00:03:25', '00:03:29'], ['00:03:29', '00:03:33'], ['00:03:33', '00:03:35'], ['00:03:35', '00:03:37'], ['00:03:37', '00:03:39'], ['00:03:39', '00:03:44'], ['00:03:55', '00:04:06'], ['00:04:06', '00:04:10'], ['00:04:10', '00:04:17'], ['00:04:18', '00:04:21'], ['00:04:21', '00:04:24'], ['00:04:24', '00:04:40']]","["" Alright now let's dance."", "" And I just know you will feel you've been"", "" I'll say if you have to move"", ' Pull down, pull down, pull down', "" I'll try to pull down, let you pull"", "" Try to think you're looking so round"", ' Pull down, pull down', ' In that innumerable politics', ' Pull down, pull down', ' They want to share the subtle', ' There can be no light rays', ' Pull down, pull down, pull down', ' JF-3 sexy', ' Little girls and little girls', ' Find out who you are', ' And who you are', ' And who you are', ' And who you are', ' And who you are', "" I've seen the biggest politics"", ' In some people can', "" And I'm here for you"", "" And I'm here for you"", "" And I'm just like you"", ' And in K-R-T', "" It's all dancing"", "" I'm trying to make it different"", ' Got some sleepless eif', "" I'm just cooking the hot escarsel"", "" All I've got is the food"", ' Can they just stop', ' Pull down a fish', "" Happy makin'"", ' A sandwich of red wine', ' Eat to get back to the world', ' MyHaSoTom', "" I'm so dancin'"", "" So don't forget"", "" I'm Millennium"", "" More like I'm Bob"", ' Gravander', "" And I Forget how's my men's"", ' I now have the honor and a significant pleasure', "" I'm introducing the man of the year as the field of sater."", "" It's a kind of utopia. Just the fact that the whole world will mix up with each other that"", "" I don't know 70, 80 years there will be no white people in more and only shop single color."", "" That's only one. That's the only solution."", ' Well, it goes back to the destiny.', ' I made a pocket with it.', ' Hold it up, man.', ' What was your mark to get where?', ' Should I ask you to make the bar?', ' With the chief commander.', ' Oh, this earth?', ' This earth.', "" That's where we can't see."", "" I've talked to my chaloon and my diatoc."", "" The keynote speaker was Russia's chief rabbi, Barrel Azar, who told the massive assembly a story he heard inside the Kremlin."", ' The president of Russia, Vladimir Putin, told me a personal story.', ' His luck, the next day neighbor, was a citizen Jewish family.', ' And they always made sure to invite him over.', ' They were extremely kind to him.', ' 30 years later, because of the gratitude he felt toward his family and the respect for the Jewish people as a whole, as deputy mayor of the city of Leningrad, he granted the official permission to open the first Jewish school in the city.']","['SAD', 'SAD', 'NEUTRAL', 'HAPPY', 'NEUTRAL', 'SURPRISED', 'NEUTRAL', 'SAD', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'HAPPY', 'DISGUSTED', 'SAD', 'SAD', 'NEUTRAL', 'NEUTRAL', 'HAPPY', 'SURPRISED', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'HAPPY', 'NEUTRAL', 'HAPPY', 'HAPPY', 'SURPRISED', 'HAPPY', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'HAPPY', 'HAPPY', 'NEUTRAL', 'SAD', 'HAPPY', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'DISGUSTED', 'NEUTRAL', 'SAD', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL']","[['00:00:05', '00:03:45']]",Hate
hate_video_404.mp4,"[['00:00:00', '00:00:13'], ['00:00:13', '00:00:14'], ['00:00:14', '00:00:15'], ['00:00:15', '00:00:19'], ['00:00:19', '00:00:23'], ['00:00:23', '00:00:25'], ['00:00:25', '00:00:28'], ['00:00:28', '00:00:29'], ['00:00:29', '00:00:33'], ['00:00:33', '00:00:34'], ['00:00:34', '00:00:36'], ['00:00:36', '00:00:37'], ['00:00:37', '00:00:43'], ['00:00:43', '00:00:47'], ['00:00:47', '00:00:49'], ['00:00:49', '00:00:51'], ['00:00:51', '00:00:55'], ['00:00:55', '00:00:56'], ['00:00:56', '00:00:59'], ['00:00:59', '00:01:00'], ['00:01:00', '00:01:01'], ['00:01:01', '00:01:02'], ['00:01:02', '00:01:05'], ['00:01:05', '00:01:06'], ['00:01:06', '00:01:07'], ['00:01:07', '00:01:08'], ['00:01:08', '00:01:10'], ['00:01:10', '00:01:11'], ['00:01:11', '00:01:12'], ['00:01:12', '00:01:16'], ['00:01:16', '00:01:18'], ['00:01:18', '00:01:20'], ['00:01:20', '00:01:21'], ['00:01:21', '00:01:22'], ['00:01:22', '00:01:23'], ['00:01:23', '00:01:25'], ['00:01:25', '00:01:26'], ['00:01:26', '00:01:27'], ['00:01:27', '00:01:30'], ['00:01:30', '00:01:31'], ['00:01:31', '00:01:33'], ['00:01:33', '00:01:35'], ['00:01:35', '00:01:37'], ['00:01:37', '00:01:38'], ['00:01:38', '00:01:41'], ['00:01:41', '00:01:44'], ['00:01:44', '00:01:47'], ['00:01:47', '00:01:51']]","[' Well boys, as far as we go, this will allow space sets and the great natural barriers', ' in it.', ' Can you get us inside?', ' You never see me inside of TV studio before.', ' You look like a gentleman to ask.', "" Well, I guess it wouldn't be that much problem."", ' See them boys over there?', ' Brands mine.', ' Hey fellas, I got a couple of my buddies here.', "" I thought I'd give them a grand tour."", ' I think we can go inside.', "" He's serious."", ' You had your authorization cards right here.', ' Watch the door.', ' Soundproof.', "" Where's that signal?"", "" It's up on the roof."", "" It's up on the thing."", ' Paulie works in there.', ' She made a made-up.', "" We didn't find her."", "" Then we'd go to the roof and break that signal."", "" Wait boys, you're making a big mistake."", ' You made the mistake.', ' No.', ' You got to listen to me.', ' I thought you boys understood it.', "" It's business."", "" That's all it is."", "" You still don't get to do your books."", "" There ain't no countries anymore."", ' No more good guys.', "" They're running the whole show."", ' They own everything.', ' The whole god damn planet.', ' You can do whatever they want.', "" What's wrong?"", ' They have a good bridge change.', "" How they're going to let us have a good, if we just help."", "" They're going to leave us alone."", "" Let's make some money."", ' You can have a little taste that could like do.', ' I know you want it.', ' Hell, everybody does.', ' Do it to your own kind.', ' Once the threat will all sell out every day.', ' Might as well be on the winning team.', ' See ya, boys.']","['NEUTRAL', 'HAPPY', 'NEUTRAL', 'NEUTRAL', 'SAD', 'HAPPY', 'NEUTRAL', 'NEUTRAL', 'HAPPY', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'SURPRISED', 'SAD', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'ANGRY', 'ANGRY', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'SAD', 'NEUTRAL', 'HAPPY', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'ANGRY', 'SAD', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'SAD', 'ANGRY', 'NEUTRAL']","[['00:01:15', '00:01:40']]",Hate
hate_video_405.mp4,"[['00:00:00', '00:00:01'], ['00:00:01', '00:00:03'], ['00:00:06', '00:00:11'], ['00:00:12', '00:00:16']]","[' lifes harsher', ' You must shout it out', ' For your', ' motivation']","['SURPRISED', 'SAD', 'SAD', 'SAD']","[['00:00:00', '00:00:15']]",Hate
hate_video_407.mp4,"[['00:00:00', '00:00:02'], ['00:00:02', '00:00:06'], ['00:00:07', '00:00:11'], ['00:00:12', '00:00:14'], ['00:00:14', '00:00:19'], ['00:00:19', '00:00:21']]","[' Why do I want to be Jewish?', ' Does not buy every DEAD scream out. I am a Jew.', ' Every action is covered by gods and beautiful moral law.', ' Just fucking review those.', ' I did it for zero interest loans, sweet hoes and mountains of blood.', ' Dennis Prigashear knows how to party.']","['NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'ANGRY', 'NEUTRAL', 'NEUTRAL']","[['00:00:11', '00:00:21']]",Hate
hate_video_408.mp4,"[['00:00:00', '00:00:07'], ['00:00:07', '00:00:12'], ['00:00:12', '00:00:18'], ['00:00:18', '00:00:25'], ['00:00:25', '00:00:31'], ['00:00:31', '00:00:36'], ['00:00:36', '00:00:42'], ['00:00:42', '00:00:47'], ['00:00:47', '00:00:53']]","[' out to you know, so you can always call insect, you can meet a man from grinder, the hotel', ' and Glendale, when your companion arrives, you can ask the door fully nude, you can set', ' up the room with DJ style lighting, with SNM toys, lubrication jelly, and a massage', ' bench, you can engage in oral and anal activities, then you can start inserting rocks of crystal', ' math into your rectum, you can give your companion from grinder a syringe full of GHB and the', ' Barbell of Greater Gatorade, then the two of you can become intimate again, then you can', ' add another rock of math into your rectum and you can both take some poppers, so I mean', ' really you want to stay on that position, so that the life of work is really meaningful', ' when there are all these other things that you could be doing.']","['NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'HAPPY']","[['00:00:50', '00:00:53']]",Hate
hate_video_409.mp4,"[['00:00:00', '00:00:03'], ['00:00:03', '00:00:09'], ['00:00:09', '00:00:16'], ['00:00:16', '00:00:23'], ['00:00:23', '00:00:27'], ['00:00:27', '00:00:35'], ['00:00:35', '00:00:44'], ['00:00:44', '00:00:50'], ['00:00:50', '00:00:56'], ['00:00:56', '00:01:01'], ['00:01:01', '00:01:06'], ['00:01:06', '00:01:11'], ['00:01:11', '00:01:17'], ['00:01:17', '00:01:23'], ['00:01:23', '00:01:28'], ['00:01:28', '00:01:31'], ['00:01:31', '00:01:34'], ['00:01:34', '00:01:38'], ['00:01:38', '00:01:44'], ['00:01:44', '00:01:47'], ['00:01:47', '00:01:54'], ['00:01:54', '00:01:58'], ['00:01:58', '00:02:04'], ['00:02:04', '00:02:08'], ['00:02:09', '00:02:11'], ['00:02:11', '00:02:13'], ['00:02:13', '00:02:17'], ['00:02:17', '00:02:21'], ['00:02:21', '00:02:23'], ['00:02:23', '00:02:28'], ['00:02:28', '00:02:32'], ['00:02:32', '00:02:36'], ['00:02:36', '00:02:39'], ['00:02:39', '00:02:43'], ['00:02:43', '00:02:47'], ['00:02:47', '00:02:52'], ['00:02:52', '00:02:57'], ['00:02:57', '00:03:03'], ['00:03:03', '00:03:08'], ['00:03:08', '00:03:16']]","["" and they're and and they continue to fucking do this shit from YouTube."", "" I say, well, fuck you. I'm gonna I'm gonna retaliate against you. I'll escalate this fucking conflict until you don't want to fuck with me anymore."", ' And yeah, I contacted all I said you want to go fucking fucks of assholes over and rather than take the information for me,', "" he probably might email to Twitter and then immediately after that, angry white man published something that was the result of a month's long and fucking investigation."", "" And they lost some shit and I'm fucking glad because they suck and they don't deserve a platform."", "" Now let me let me ask you a couple things. Now first off, whole you didn't preface your email with you know, look, it's Jared Hold."", "" I'm not gonna say necessary respect with that anyway, but you didn't say, you know, often can we talk off the record or this and that."", "" So I guess by the official journalistic code, he's can actually share that, you know,"", "" and did you think about doing that or I don't give a fuck. Like the thing is that if I had given him the information,"", "" I'd have told everybody that I gave him the information. This is not something that I was trying to do serif tissue so."", "" Right? So like every time that I talk to the federal government, every time I talk to the media, I tell everybody exactly what I've done."", ' Right? So like, you know, my whole fucking, the reason that people have all this fucking, you know,', ' if people take things out of fucking context, but like the reason people have so much out of context shit to say about me is because', "" I feel obligated to like inform people of what I'm doing when I engage in these things. Okay?"", "" And so I didn't, you know, I hadn't given hold to any information so I didn't feel like I needed to say anything yet."", "" But like if I had done this, I'd have taken credit for it. I'd be like, yeah, I got you deep platform."", "" Do not fuck with me, asshole. That's exactly what I would have said."", "" So like I didn't really care. It was suboptimal that he published it the way he did."", ' You know, I would have offered things to go differently, but, you know, so like I think that the fucking left-wing media is gonna adhere to a fucking standard.', "" Or it's decent to you anyway, they're fucking lying to your pricks."", ' Now, let me ask, can you see why some people might see this and like be upset with what you put here?', "" I would expect them to be upset. I'm trying to fuck them over. It's the whole entire point."", "" Now, but I mean, just other people as well, like, you know, it's kind of funny the way you put it up."", "" I'll read it again. I've got some, uh, internet scene conflicts with the best,"", "" let's be solved by my competitor's getting the platform."", "" I don't know."", "" I'm laughing. I read it because it's just flat out taking off the air."", "" That's exactly what I'm trying to do, right? So like they used, look, these guys are on YouTube."", "" They're violating the terms of service, right?"", ' And so like they, and like they had me on, they had me on Goitaw to go and respond to these depamations', "" that they were giving fucking voice to, right? But the thing is that since they're violating the terms of"", "" servants, what they do is they delete the streams after them. So it's not an archive."", ' They take their super chats and they take the fucking money and run, right?', "" So they have me on to respond to the depamations, but then the next day they're out there"", "" airing the depamations again. Well, I'm not going to go on your fucking channel every day and respond"", ' to this every time on these, right? So like something has to be done in order to stop these', "" fucking assholes from defaming my character, okay? That's a leak. If in the epno state,"", "" fucking character depamation is legally actionable, okay? And so the fucking, so since I can't punch"", ' these fucking faggets in their faces, I find other ways to fucking make their lives difficult.', ' And if I can fucking feed them to the Jews, then I will.']","['ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'NEUTRAL', 'ANGRY', 'ANGRY', 'NEUTRAL', 'HAPPY', 'NEUTRAL', 'HAPPY', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY']","[['00:02:23', '00:03:10']]",Hate
hate_video_411.mp4,"[['00:00:00', '00:00:14'], ['00:01:00', '00:01:03'], ['00:01:03', '00:01:06'], ['00:01:06', '00:01:09'], ['00:01:12', '00:01:15'], ['00:01:15', '00:01:19'], ['00:01:30', '00:01:35'], ['00:01:35', '00:01:40'], ['00:01:40', '00:01:44'], ['00:01:44', '00:01:50'], ['00:01:50', '00:01:55'], ['00:01:55', '00:01:58'], ['00:01:58', '00:02:03'], ['00:02:03', '00:02:08'], ['00:02:08', '00:02:12'], ['00:02:12', '00:02:15'], ['00:02:15', '00:02:18'], ['00:02:18', '00:02:24'], ['00:02:29', '00:02:33'], ['00:02:51', '00:02:54'], ['00:02:55', '00:02:58'], ['00:02:58', '00:03:01']]","['宇ём', ' W found her in runtime mode, so custom of music playing', ' FRIENDS', 'obracon', ' World höp sotto el Instagram', 'www lajusstec.se', ' .', ' .', ' .', ' .', ' .', ' .', ' Who can see you to try and shut down the truth?', ' Do you think you can just keep us shut up forever?', "" Do you really, really think you're going to be successful?"", "" You're failing."", "" That's right, you're done."", "" We started you and dad too, they left you but now you're like,"", "" I'm a dude, you'll still live on the top of anything."", "" That's right, you're the only one I can learn."", ' This is how they do.', ' This is how they do.']","['SAD', 'SAD', 'SAD', 'SAD', 'SAD', 'NEUTRAL', 'SAD', 'SAD', 'SAD', 'SAD', 'NEUTRAL', 'DISGUSTED', 'DISGUSTED', 'NEUTRAL', 'HAPPY', 'SAD', 'HAPPY', 'SAD', 'SAD', 'SAD', 'HAPPY', 'HAPPY']","[['00:00:08', '00:02:54']]",Hate
