video_file_name,label,hate_snippet,target,Audios_preprocess,speech_ranges
non_hate_video_85.mp4,Non Hate,,Others,True,"[['00:00:03', '00:06:12'], ['00:06:13', '00:06:23'], ['00:06:27', '00:13:50'], ['00:13:51', '00:13:55']]"
hate_video_62.mp4,Hate,"[['00:00:09', '00:00:10'], ['00:00:49', '00:00:52'], ['00:01:31', '00:01:50'], ['00:02:03', '00:02:31']]",Blacks,True,"[['00:00:08', '00:00:23'], ['00:00:25', '00:00:32'], ['00:00:38', '00:00:50'], ['00:00:55', '00:01:01'], ['00:01:06', '00:01:15'], ['00:01:20', '00:01:26'], ['00:01:27', '00:01:30'], ['00:01:31', '00:02:00'], ['00:02:01', '00:02:17']]"
hate_video_63.mp4,Hate,"[['00:00:08', '00:00:45'], ['00:01:12', '00:01:40']]",Blacks,True,"[['00:00:00', '00:00:03'], ['00:00:05', '00:00:09']]"
non_hate_video_86.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:02'], ['00:00:05', '00:01:11']]"
non_hate_video_87.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:02']]"
hate_video_64.mp4,Hate,"[['00:00:32', '00:00:37'], ['00:01:09', '00:01:12'], ['00:01:15', '00:01:17']]",Blacks,True,"[['00:00:02', '00:00:09'], ['00:00:14', '00:00:18'], ['00:00:18', '00:00:28'], ['00:00:30', '00:00:50'], ['00:00:51', '00:01:22']]"
non_hate_video_88.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:10'], ['00:00:10', '00:00:17'], ['00:00:17', '00:00:21'], ['00:00:51', '00:00:56'], ['00:00:58', '00:01:02']]"
non_hate_video_89.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:18']]"
non_hate_video_90.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:03'], ['00:00:08', '00:00:20'], ['00:00:20', '00:00:30'], ['00:00:32', '00:00:55'], ['00:01:04', '00:01:07'], ['00:01:12', '00:01:24'], ['00:01:29', '00:01:33'], ['00:01:45', '00:01:50']]"
non_hate_video_91.mp4,Non Hate,,Others,True,"[['00:00:00', '00:01:03']]"
non_hate_video_92.mp4,Non Hate,,Others,True,[]
hate_video_65.mp4,Hate,"[['00:00:11', '00:00:28'], ['00:00:38', '00:00:47'], ['00:01:04', '00:01:11'], ['00:01:30', '00:01:38'], ['00:01:43', '00:01:48'], ['00:01:58', '00:02:08'], ['00:02:25', '00:02:33'], ['00:02:49', '00:02:58'], ['00:03:04', '00:03:07'], ['00:03:09', '00:03:18'], ['00:03:27', '00:03:38'], ['00:03:40', '00:04:04']]",Blacks,True,"[['00:00:00', '00:00:34'], ['00:00:42', '00:00:48'], ['00:00:50', '00:01:02'], ['00:01:18', '00:01:25'], ['00:01:25', '00:01:29'], ['00:01:52', '00:01:56'], ['00:03:03', '00:03:07'], ['00:04:01', '00:04:05']]"
hate_video_66.mp4,Hate,"[['00:00:15', '00:01:46']]",Blacks,True,"[['00:00:00', '00:00:04'], ['00:00:16', '00:01:47']]"
non_hate_video_93.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:04'], ['00:00:12', '00:00:17'], ['00:00:50', '00:00:53'], ['00:01:16', '00:01:20'], ['00:01:22', '00:01:26'], ['00:01:26', '00:01:30'], ['00:01:30', '00:01:44'], ['00:01:59', '00:02:26']]"
hate_video_67.mp4,Hate,"[['00:00:05', '00:00:13'], ['00:00:18', '00:00:35'], ['00:00:37', '00:00:46'], ['00:00:52', '00:01:01'], ['00:01:04', '00:01:11'], ['00:01:12', '00:01:23']]",Blacks,True,"[['00:00:00', '00:01:30']]"
hate_video_68.mp4,Hate,"[['00:00:59', '00:01:08']]",LGBTQ,True,"[['00:00:00', '00:03:45'], ['00:03:50', '00:04:00']]"
non_hate_video_94.mp4,Non Hate,,Others,True,"[['00:00:00', '00:02:10']]"
hate_video_69.mp4,Hate,"[['00:00:00', '00:00:01'], ['00:00:04', '00:00:10'], ['00:00:15', '00:00:17']]",Blacks,True,"[['00:00:00', '00:00:08'], ['00:00:08', '00:00:12'], ['00:00:14', '00:00:18']]"
non_hate_video_95.mp4,Non Hate,,Others,True,[]
hate_video_70.mp4,Hate,"[['00:00:54', '00:01:47'], ['00:02:30', '00:03:35']]",Blacks,True,"[['00:00:00', '00:00:01'], ['00:00:10', '00:01:13'], ['00:01:13', '00:01:25'], ['00:01:26', '00:01:30'], ['00:01:31', '00:01:48'], ['00:01:59', '00:03:01'], ['00:03:02', '00:03:13'], ['00:03:13', '00:03:18'], ['00:03:21', '00:03:25'], ['00:03:27', '00:03:37']]"
hate_video_71.mp4,Hate,"[['00:00:49', '00:01:02'], ['00:01:04', '00:02:32']]",Jews,True,"[['00:00:06', '00:01:30'], ['00:01:30', '00:01:50'], ['00:02:04', '00:02:07'], ['00:02:21', '00:02:27'], ['00:02:29', '00:03:01']]"
non_hate_video_96.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:22']]"
non_hate_video_97.mp4,Non Hate,,"Blacks,Others",True,"[['00:00:03', '00:00:11'], ['00:00:11', '00:00:24']]"
non_hate_video_98.mp4,Non Hate,,Blacks,True,"[['00:00:00', '00:00:10'], ['00:00:10', '00:00:14'], ['00:00:24', '00:00:28'], ['00:00:38', '00:00:42'], ['00:00:47', '00:00:50'], ['00:00:52', '00:00:59'], ['00:01:01', '00:01:09'], ['00:01:13', '00:01:21'], ['00:01:52', '00:01:56']]"
non_hate_video_99.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:03'], ['00:00:11', '00:00:15']]"
non_hate_video_100.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:28']]"
hate_video_72.mp4,Hate,"[['00:00:00', '00:00:19']]",Blacks,True,"[['00:00:00', '00:00:16']]"
non_hate_video_101.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:12'], ['00:00:13', '00:00:27'], ['00:00:29', '00:01:11'], ['00:02:00', '00:02:04'], ['00:02:06', '00:02:13'], ['00:02:21', '00:02:43'], ['00:03:00', '00:03:11'], ['00:03:11', '00:03:21']]"
non_hate_video_102.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:12'], ['00:00:15', '00:00:19'], ['00:00:21', '00:00:25'], ['00:00:25', '00:00:36'], ['00:00:37', '00:00:43'], ['00:00:43', '00:00:50'], ['00:00:51', '00:00:57']]"
non_hate_video_103.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:05'], ['00:00:09', '00:00:13'], ['00:00:17', '00:00:21'], ['00:00:25', '00:00:29'], ['00:00:33', '00:00:37'], ['00:00:41', '00:00:45']]"
non_hate_video_104.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:02'], ['00:00:03', '00:00:21'], ['00:00:22', '00:00:26'], ['00:01:06', '00:01:21']]"
non_hate_video_105.mp4,Non Hate,,Others,True,"[['00:00:03', '00:00:33'], ['00:00:37', '00:00:42'], ['00:00:48', '00:00:53'], ['00:00:58', '00:01:03'], ['00:01:06', '00:01:11'], ['00:01:23', '00:01:28'], ['00:01:31', '00:01:35']]"
non_hate_video_106.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:07']]"
hate_video_73.mp4,Hate,"[['00:00:03', '00:00:05'], ['00:00:08', '00:00:19'], ['00:00:26', '00:00:29'], ['00:00:30', '00:00:41'], ['00:00:46', '00:01:17'], ['00:01:19', '00:01:32'], ['00:02:21', '00:02:33'], ['00:02:35', '00:02:40']]","Asian,Blacks,Jews",True,"[['00:00:00', '00:02:39']]"
hate_video_74.mp4,Hate,"[['00:00:15', '00:01:12']]",Blacks,True,"[['00:00:00', '00:00:03']]"
hate_video_75.mp4,Hate,"[['00:00:33', '00:02:26']]",Blacks,True,"[['00:00:11', '00:00:26'], ['00:00:27', '00:00:30'], ['00:00:31', '00:00:34'], ['00:01:29', '00:01:33'], ['00:01:38', '00:01:41'], ['00:02:17', '00:02:21']]"
non_hate_video_107.mp4,Non Hate,,Jews,True,"[['00:00:00', '00:00:23']]"
non_hate_video_108.mp4,Non Hate,,Others,True,"[['00:00:00', '00:02:03'], ['00:02:09', '00:03:44']]"
non_hate_video_109.mp4,Non Hate,,Blacks,True,"[['00:00:00', '00:00:41']]"
non_hate_video_110.mp4,Non Hate,,Whites,True,"[['00:00:04', '00:00:08'], ['00:00:08', '00:00:13'], ['00:00:14', '00:00:18'], ['00:00:18', '00:00:22'], ['00:00:22', '00:00:26'], ['00:00:27', '00:00:47'], ['00:00:57', '00:01:00'], ['00:01:02', '00:01:20'], ['00:01:21', '00:01:30'], ['00:01:41', '00:01:45'], ['00:01:46', '00:01:50'], ['00:02:39', '00:02:43'], ['00:02:53', '00:03:02'], ['00:03:06', '00:03:10'], ['00:03:12', '00:03:15'], ['00:03:25', '00:03:31'], ['00:03:31', '00:03:35'], ['00:03:50', '00:03:53']]"
hate_video_76.mp4,Hate,"[['00:00:12', '00:02:55']]",Jews,True,"[['00:00:00', '00:01:32'], ['00:01:34', '00:02:12'], ['00:02:15', '00:02:50'], ['00:02:50', '00:02:58']]"
non_hate_video_111.mp4,Non Hate,,Others,True,"[['00:00:02', '00:01:23'], ['00:01:29', '00:01:57'], ['00:02:03', '00:02:07']]"
non_hate_video_112.mp4,Non Hate,,Others,True,[]
non_hate_video_113.mp4,Non Hate,,Jews,True,"[['00:00:00', '00:00:22']]"
non_hate_video_114.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:18']]"
non_hate_video_115.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:04']]"
non_hate_video_116.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:06'], ['00:00:08', '00:00:11']]"
non_hate_video_117.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:14']]"
non_hate_video_118.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:08']]"
non_hate_video_119.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:05']]"
hate_video_77.mp4,Hate,"[['00:00:00', '00:00:07']]",Blacks,True,"[['00:00:00', '00:00:03']]"
non_hate_video_120.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:08'], ['00:00:09', '00:02:18']]"
non_hate_video_121.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:19'], ['00:00:19', '00:00:37'], ['00:00:38', '00:00:44'], ['00:00:45', '00:00:53'], ['00:00:54', '00:01:18'], ['00:01:18', '00:01:23']]"
hate_video_78.mp4,Hate,"[['00:00:04', '00:03:11']]",Blacks,True,"[['00:00:00', '00:00:02'], ['00:00:02', '00:00:06']]"
non_hate_video_122.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:05'], ['00:00:17', '00:00:29'], ['00:00:35', '00:00:38'], ['00:00:40', '00:00:43'], ['00:00:48', '00:00:53']]"
non_hate_video_123.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:05'], ['00:00:05', '00:00:22'], ['00:00:27', '00:00:36'], ['00:00:40', '00:00:44'], ['00:01:06', '00:01:10'], ['00:01:10', '00:01:17']]"
non_hate_video_124.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:18'], ['00:00:23', '00:00:46'], ['00:00:47', '00:01:01'], ['00:01:01', '00:01:24'], ['00:01:26', '00:02:00'], ['00:02:02', '00:02:27'], ['00:02:30', '00:02:38'], ['00:02:50', '00:03:27'], ['00:03:27', '00:03:47'], ['00:03:47', '00:04:36'], ['00:04:36', '00:06:28'], ['00:06:32', '00:06:37'], ['00:06:40', '00:08:10'], ['00:08:13', '00:08:26'], ['00:08:28', '00:08:36']]"
hate_video_79.mp4,Hate,"[['00:01:27', '00:02:15'], ['00:02:34', '00:03:33']]",Blacks,True,"[['00:00:00', '00:01:37'], ['00:01:37', '00:02:11'], ['00:02:12', '00:02:15'], ['00:02:21', '00:02:27'], ['00:02:28', '00:03:49']]"
non_hate_video_125.mp4,Non Hate,,Blacks,True,"[['00:00:00', '00:00:42'], ['00:00:42', '00:00:46'], ['00:01:06', '00:01:09']]"
non_hate_video_126.mp4,Non Hate,,Blacks,True,"[['00:00:00', '00:00:20'], ['00:00:20', '00:01:00']]"
hate_video_80.mp4,Hate,"[['00:01:48', '00:03:08'], ['00:05:10', '00:05:18'], ['00:07:13', '00:07:35']]",Blacks,True,"[['00:00:00', '00:00:34'], ['00:00:35', '00:06:21'], ['00:06:21', '00:06:25'], ['00:06:26', '00:06:31'], ['00:06:33', '00:06:40'], ['00:06:42', '00:07:46']]"
non_hate_video_127.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:09'], ['00:00:14', '00:00:24'], ['00:00:38', '00:00:44'], ['00:00:47', '00:00:50'], ['00:01:04', '00:01:08'], ['00:01:16', '00:01:21'], ['00:01:27', '00:01:30'], ['00:01:49', '00:01:53'], ['00:01:54', '00:01:58'], ['00:02:22', '00:02:29'], ['00:02:33', '00:02:38'], ['00:02:43', '00:02:51']]"
non_hate_video_128.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:34'], ['00:00:42', '00:00:46']]"
hate_video_81.mp4,Hate,"[['00:00:33', '00:00:39']]",Blacks,True,"[['00:00:00', '00:00:45']]"
hate_video_82.mp4,Hate,"[['00:00:33', '00:00:37'], ['00:00:41', '00:00:43']]",Blacks,True,"[['00:00:00', '00:00:11'], ['00:00:11', '00:02:36']]"
hate_video_83.mp4,Hate,"[['00:00:07', '00:00:09'], ['00:00:09', '00:00:14'], ['00:00:29', '00:00:37'], ['00:01:39', '00:01:42'], ['00:01:47', '00:01:50'], ['00:01:57', '00:02:05'], ['00:03:10', '00:03:14'], ['00:03:25', '00:03:36']]",Blacks,True,"[['00:00:00', '00:03:37']]"
hate_video_84.mp4,Hate,"[['00:00:15', '00:00:18'], ['00:00:24', '00:00:27'], ['00:00:41', '00:00:50'], ['00:01:18', '00:01:26']]",Blacks,True,"[['00:00:00', '00:00:06'], ['00:00:08', '00:00:12'], ['00:00:13', '00:00:19'], ['00:00:20', '00:00:32'], ['00:00:32', '00:00:44'], ['00:00:44', '00:00:51'], ['00:00:52', '00:01:00'], ['00:01:02', '00:01:05'], ['00:01:09', '00:01:12'], ['00:01:24', '00:01:28']]"
non_hate_video_129.mp4,Non Hate,,Blacks,True,[]
non_hate_video_130.mp4,Non Hate,,Blacks,True,"[['00:00:01', '00:00:21'], ['00:00:26', '00:00:34'], ['00:00:37', '00:00:50'], ['00:00:52', '00:01:00'], ['00:01:05', '00:01:16'], ['00:01:18', '00:01:22']]"
hate_video_85.mp4,Hate,"[['00:00:16', '00:00:21'], ['00:00:23', '00:00:27']]",Blacks,True,"[['00:00:00', '00:00:11'], ['00:00:17', '00:00:33']]"
non_hate_video_131.mp4,Non Hate,,Blacks,True,"[['00:00:00', '00:01:40'], ['00:01:41', '00:01:49']]"
non_hate_video_132.mp4,Non Hate,,Others,False,
hate_video_86.mp4,Hate,"[['00:00:03', '00:00:16'], ['00:00:19', '00:00:31'], ['00:00:32', '00:00:37'], ['00:00:38', '00:00:44'], ['00:00:48', '00:00:58'], ['00:01:03', '00:01:05'], ['00:01:25', '00:01:36'], ['00:01:38', '00:01:51'], ['00:01:51', '00:02:03'], ['00:02:04', '00:02:15'], ['00:02:16', '00:02:25']]",Blacks,True,"[['00:00:05', '00:00:58'], ['00:01:00', '00:01:03'], ['00:01:27', '00:02:23']]"
hate_video_87.mp4,Hate,"[['00:01:25', '00:01:28'], ['00:04:09', '00:04:11'], ['00:06:51', '00:07:51']]",Blacks,True,"[['00:00:01', '00:00:16'], ['00:01:10', '00:01:15'], ['00:01:16', '00:01:20'], ['00:01:22', '00:01:26'], ['00:01:35', '00:01:39'], ['00:01:40', '00:02:01'], ['00:02:12', '00:03:38'], ['00:03:52', '00:03:57'], ['00:04:45', '00:04:48'], ['00:05:05', '00:05:08'], ['00:05:40', '00:05:43'], ['00:06:45', '00:07:15'], ['00:07:15', '00:07:36'], ['00:07:44', '00:07:48']]"
non_hate_video_133.mp4,Non Hate,,Others,True,"[['00:00:00', '00:01:05'], ['00:01:08', '00:01:12'], ['00:01:28', '00:01:35'], ['00:01:58', '00:02:01'], ['00:02:23', '00:02:37'], ['00:02:38', '00:03:04'], ['00:03:08', '00:03:12'], ['00:03:17', '00:03:50']]"
hate_video_88.mp4,Hate,"[['00:00:07', '00:00:09'], ['00:00:09', '00:00:14'], ['00:00:29', '00:00:37'], ['00:01:01', '00:01:04'], ['00:01:39', '00:01:42'], ['00:01:48', '00:01:50'], ['00:01:57', '00:02:05']]",Blacks,True,"[['00:00:00', '00:01:12'], ['00:01:14', '00:02:07']]"
non_hate_video_134.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:37'], ['00:00:37', '00:00:53'], ['00:00:55', '00:02:34'], ['00:02:35', '00:04:51'], ['00:04:52', '00:05:36'], ['00:05:41', '00:05:46'], ['00:05:49', '00:06:37'], ['00:06:39', '00:06:44'], ['00:06:46', '00:07:16'], ['00:07:18', '00:07:27']]"
hate_video_89.mp4,Hate,"[['00:00:38', '00:00:52'], ['00:00:57', '00:01:15'], ['00:01:16', '00:01:33'], ['00:01:35', '00:01:52'], ['00:01:53', '00:01:57'], ['00:01:58', '00:02:07'], ['00:02:09', '00:02:29']]",Blacks,True,"[['00:00:06', '00:00:10'], ['00:00:11', '00:01:33'], ['00:01:34', '00:02:30']]"
hate_video_90.mp4,Hate,"[['00:00:26', '00:00:34']]",Blacks,True,"[['00:00:00', '00:00:35']]"
hate_video_91.mp4,Hate,"[['00:00:28', '00:00:31'], ['00:00:38', '00:00:42'], ['00:00:54', '00:00:57'], ['00:01:02', '00:01:08']]",Blacks,True,"[['00:00:00', '00:00:07'], ['00:00:12', '00:00:18'], ['00:00:24', '00:00:32'], ['00:00:36', '00:00:43'], ['00:00:43', '00:00:58'], ['00:01:03', '00:01:09'], ['00:01:09', '00:01:26'], ['00:01:27', '00:01:33'], ['00:01:34', '00:01:39']]"
non_hate_video_135.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:22']]"
hate_video_92.mp4,Hate,"[['00:00:03', '00:00:05'], ['00:00:22', '00:00:25']]",Blacks,True,"[['00:00:00', '00:00:27']]"
non_hate_video_136.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:43'], ['00:00:45', '00:00:55']]"
non_hate_video_137.mp4,Non Hate,,Others,True,[]
non_hate_video_138.mp4,Non Hate,,Blacks,True,"[['00:00:00', '00:00:06'], ['00:00:07', '00:00:12'], ['00:00:13', '00:00:17'], ['00:00:18', '00:00:21']]"
non_hate_video_139.mp4,Non Hate,,Others,True,"[['00:00:06', '00:01:19'], ['00:01:37', '00:01:47'], ['00:01:48', '00:01:57'], ['00:02:00', '00:02:19'], ['00:02:21', '00:02:25'], ['00:02:26', '00:02:33'], ['00:02:44', '00:02:49'], ['00:02:52', '00:04:12'], ['00:04:12', '00:04:27'], ['00:04:42', '00:05:00'], ['00:05:00', '00:05:06'], ['00:05:06', '00:05:42'], ['00:05:47', '00:05:51'], ['00:05:59', '00:06:24'], ['00:06:25', '00:07:19'], ['00:07:19', '00:07:31'], ['00:07:33', '00:08:08'], ['00:08:11', '00:08:14'], ['00:08:19', '00:08:36'], ['00:08:36', '00:08:41']]"
hate_video_93.mp4,Hate,"[['00:00:34', '00:00:36'], ['00:00:39', '00:00:41'], ['00:00:42', '00:00:45']]",Blacks,True,"[['00:00:00', '00:00:09'], ['00:00:10', '00:00:30'], ['00:00:30', '00:00:37'], ['00:00:38', '00:00:48']]"
non_hate_video_140.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:05'], ['00:00:08', '00:00:12'], ['00:00:15', '00:00:19'], ['00:00:42', '00:00:46'], ['00:00:46', '00:00:54'], ['00:01:36', '00:01:39'], ['00:01:42', '00:02:11'], ['00:02:12', '00:02:15']]"
non_hate_video_141.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:04']]"
hate_video_94.mp4,Hate,"[['00:00:00', '00:00:06'], ['00:00:13', '00:00:32'], ['00:00:35', '00:00:37']]",Blacks,True,"[['00:00:00', '00:00:08'], ['00:00:09', '00:00:15'], ['00:00:16', '00:00:24'], ['00:00:25', '00:00:31'], ['00:00:35', '00:00:39']]"
non_hate_video_142.mp4,Non Hate,,Others,True,"[['00:00:00', '00:06:10']]"
non_hate_video_143.mp4,Non Hate,,Blacks,True,[]
non_hate_video_144.mp4,Non Hate,,Blacks,True,"[['00:00:00', '00:00:03'], ['00:00:04', '00:00:08'], ['00:00:14', '00:00:25'], ['00:00:35', '00:00:44']]"
non_hate_video_145.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:33'], ['00:00:33', '00:00:44']]"
non_hate_video_146.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:04'], ['00:00:43', '00:00:52'], ['00:01:22', '00:01:25'], ['00:01:28', '00:01:35'], ['00:01:36', '00:01:41'], ['00:01:50', '00:01:54'], ['00:02:54', '00:02:58'], ['00:03:08', '00:03:12'], ['00:03:14', '00:03:17'], ['00:03:20', '00:03:24'], ['00:03:35', '00:03:42']]"
non_hate_video_147.mp4,Non Hate,,Others,True,"[['00:00:03', '00:00:06'], ['00:00:09', '00:00:13']]"
non_hate_video_148.mp4,Non Hate,,Others,True,"[['00:00:03', '00:00:06'], ['00:00:12', '00:00:15'], ['00:00:19', '00:00:23'], ['00:00:24', '00:00:28'], ['00:00:29', '00:00:42'], ['00:01:19', '00:01:23'], ['00:01:25', '00:01:33'], ['00:01:52', '00:01:57'], ['00:02:05', '00:02:09']]"
non_hate_video_149.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:08'], ['00:00:08', '00:00:58'], ['00:01:07', '00:01:52'], ['00:02:01', '00:02:49'], ['00:02:57', '00:03:00']]"
non_hate_video_150.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:11'], ['00:00:14', '00:00:18']]"
non_hate_video_151.mp4,Non Hate,,Others,True,[]
hate_video_95.mp4,Hate,"[['00:05:22', '00:05:40'], ['00:05:58', '00:06:25']]",Whites,True,"[['00:00:01', '00:06:52']]"
hate_video_96.mp4,Hate,"[['00:01:14', '00:01:16'], ['00:02:04', '00:02:11']]",Blacks,True,"[['00:00:00', '00:02:12']]"
non_hate_video_152.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:23'], ['00:00:23', '00:00:31']]"
hate_video_97.mp4,Hate,"[['00:01:15', '00:01:17'], ['00:01:18', '00:01:21'], ['00:01:23', '00:01:27'], ['00:01:29', '00:01:33'], ['00:01:33', '00:01:36'], ['00:01:37', '00:02:06']]",Blacks,True,"[['00:00:00', '00:00:08'], ['00:00:31', '00:01:05'], ['00:01:08', '00:01:12'], ['00:01:17', '00:02:08']]"
hate_video_98.mp4,Hate,"[['00:00:18', '00:00:29'], ['00:00:55', '00:01:32'], ['00:01:35', '00:03:07'], ['00:04:12', '00:04:23'], ['00:04:44', '00:05:05'], ['00:05:15', '00:05:33'], ['00:05:35', '00:06:12'], ['00:06:40', '00:07:12'], ['00:08:12', '00:08:30'], ['00:08:34', '00:09:01'], ['00:09:11', '00:09:47'], ['00:10:07', '00:10:15'], ['00:10:22', '00:10:27'], ['00:10:45', '00:11:08'], ['00:11:13', '00:11:24']]",Blacks,True,"[['00:00:04', '00:00:53'], ['00:00:54', '00:01:14'], ['00:01:16', '00:04:28'], ['00:04:30', '00:07:10'], ['00:07:10', '00:07:22'], ['00:07:25', '00:08:11'], ['00:08:13', '00:09:49'], ['00:09:53', '00:10:21'], ['00:10:22', '00:11:11'], ['00:11:12', '00:11:25']]"
non_hate_video_153.mp4,Non Hate,,Others,True,[]
hate_video_99.mp4,Hate,"[['00:00:10', '00:00:34'], ['00:00:42', '00:01:04'], ['00:01:15', '00:01:35'], ['00:01:37', '00:02:16']]",Blacks,True,"[['00:00:00', '00:01:13'], ['00:01:13', '00:02:18']]"
non_hate_video_154.mp4,Non Hate,,Blacks,True,"[['00:00:00', '00:00:13']]"
non_hate_video_155.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:31']]"
non_hate_video_156.mp4,Non Hate,,Blacks,True,"[['00:00:00', '00:00:03']]"
hate_video_100.mp4,Hate,"[['00:00:07', '00:00:09'], ['00:00:09', '00:00:14'], ['00:00:29', '00:00:37'], ['00:01:01', '00:01:04'], ['00:01:39', '00:01:42'], ['00:01:46', '00:01:49'], ['00:01:57', '00:02:05']]",Blacks,True,"[['00:00:00', '00:00:56'], ['00:00:57', '00:01:11'], ['00:01:12', '00:02:06']]"
non_hate_video_157.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:26'], ['00:00:27', '00:00:34'], ['00:00:34', '00:00:49'], ['00:00:50', '00:00:56']]"
non_hate_video_158.mp4,Non Hate,,Others,True,"[['00:00:00', '00:10:55']]"
non_hate_video_159.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:08'], ['00:00:09', '00:00:15'], ['00:00:16', '00:00:28'], ['00:00:36', '00:01:04'], ['00:01:11', '00:01:39'], ['00:02:03', '00:02:14'], ['00:02:22', '00:02:49'], ['00:02:56', '00:03:07']]"
non_hate_video_160.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:05']]"
non_hate_video_161.mp4,Non Hate,,Others,True,[]
hate_video_101.mp4,Hate,"[['00:01:29', '00:01:37']]",Blacks,True,"[['00:00:00', '00:00:11'], ['00:01:26', '00:01:39']]"
hate_video_102.mp4,Hate,"[['00:00:05', '00:00:06'], ['00:00:08', '00:00:12'], ['00:00:26', '00:00:34'], ['00:00:26', '00:00:34'], ['00:00:56', '00:00:59'], ['00:01:32', '00:01:34'], ['00:01:39', '00:01:41'], ['00:01:47', '00:01:58']]",Blacks,True,"[['00:00:00', '00:01:58']]"
hate_video_103.mp4,Hate,"[['00:00:00', '00:00:19']]",Blacks,True,"[['00:00:00', '00:00:05']]"
hate_video_104.mp4,Hate,"[['00:00:44', '00:00:52'], ['00:03:30', '00:03:44'], ['00:03:55', '00:03:58'], ['00:04:47', '00:04:52'], ['00:05:47', '00:05:54']]",Blacks,True,"[['00:00:00', '00:00:05'], ['00:00:05', '00:00:15'], ['00:00:16', '00:00:28'], ['00:00:29', '00:00:42'], ['00:00:43', '00:00:58'], ['00:01:10', '00:01:21'], ['00:01:33', '00:01:43'], ['00:01:43', '00:01:48'], ['00:01:49', '00:02:01'], ['00:02:01', '00:02:11'], ['00:02:13', '00:02:23'], ['00:02:41', '00:02:47'], ['00:02:48', '00:03:00'], ['00:03:04', '00:03:17'], ['00:03:35', '00:03:44'], ['00:03:45', '00:03:50'], ['00:03:51', '00:03:58'], ['00:04:01', '00:04:04'], ['00:04:09', '00:04:12'], ['00:04:16', '00:04:31'], ['00:05:09', '00:05:18'], ['00:05:23', '00:05:37'], ['00:05:38', '00:05:44'], ['00:05:46', '00:05:51'], ['00:05:54', '00:05:58'], ['00:05:59', '00:06:03'], ['00:06:24', '00:06:41']]"
non_hate_video_162.mp4,Non Hate,,Others,True,"[['00:00:04', '00:00:10'], ['00:00:26', '00:00:30'], ['00:00:31', '00:00:35'], ['00:01:16', '00:01:20'], ['00:01:21', '00:01:27'], ['00:01:29', '00:01:38'], ['00:01:42', '00:01:46'], ['00:02:02', '00:02:06'], ['00:02:07', '00:02:11'], ['00:02:13', '00:02:19']]"
hate_video_105.mp4,Hate,"[['00:00:08', '00:00:09'], ['00:00:19', '00:01:06'], ['00:01:18', '00:01:21'], ['00:01:22', '00:01:27'], ['00:01:29', '00:01:32'], ['00:01:34', '00:01:40']]",Blacks,True,"[['00:00:00', '00:00:03'], ['00:00:05', '00:00:09']]"
non_hate_video_163.mp4,Non Hate,,Blacks,True,"[['00:00:00', '00:00:20'], ['00:00:21', '00:00:24'], ['00:00:31', '00:01:51'], ['00:01:52', '00:02:19'], ['00:02:21', '00:02:25'], ['00:02:27', '00:03:14'], ['00:03:20', '00:03:24'], ['00:03:24', '00:04:09']]"
